_id,PARID,FULL_ADDRESS,PROPERTYHOUSENUM,PROPERTYFRACTION,PROPERTYADDRESSDIR,PROPERTYADDRESSSTREET,PROPERTYADDRESSSUF,PROPERTYADDRESSUNITDESC,PROPERTYUNITNO,PROPERTYCITY,PROPERTYSTATE,PROPERTYZIP,SCHOOLCODE,SCHOOLDESC,MUNICODE,MUNIDESC,RECORDDATE,SALEDATE,PRICE,DEEDBOOK,DEEDPAGE,SALECODE,SALEDESC,INSTRTYP,INSTRTYPDESC
77537853,0053D00207000000,"5261 FORBES AVE, PITTSBURGH, PA 15217",5261, ,,FORBES,AVE,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2016-10-13,2016-10-07,0,16570,1,37,ESTATE SALE,DE,DEED
77538072,0070D00196000000,"3126 MIDDLETOWN RD, PITTSBURGH, PA 15204",3126, ,,MIDDLETOWN,RD,,,PITTSBURGH,PA,15204,47,Pittsburgh,120,20th Ward - PITTSBURGH,2016-10-25,2016-10-13,48000,16582,577,37,ESTATE SALE,GW,GENERAL WARRANTY
77538408,0083C00043000000,"724 N SAINT CLAIR ST, PITTSBURGH, PA 15206",724, ,N,SAINT CLAIR,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,111,11th Ward - PITTSBURGH,2016-10-24,2016-10-17,169900,16581,229,37,ESTATE SALE,DE,DEED
77539014,0086K00075000000,"5615 BARTLETT ST, PITTSBURGH, PA 15217",5615, ,,BARTLETT,ST,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2016-10-24,2016-10-20,697000,16580,162,37,ESTATE SALE,DE,DEED
77539033,0025A00097000000,"78 WATERFRONT DR, PITTSBURGH, PA 15222",78, ,,WATERFRONT,DR,,,PITTSBURGH,PA,15222,47,Pittsburgh,124,24th Ward - PITTSBURGH,2016-10-31,2016-10-16,1100000,16590,41,37,ESTATE SALE,DE,DEED
77539604,0012L00037000000,"106 S 23RD ST, PITTSBURGH, PA 15203",106, ,S,23RD,ST,,,PITTSBURGH,PA,15203,47,Pittsburgh,116,16th Ward - PITTSBURGH,2016-11-02,2016-10-27,223500,16592,313,37,ESTATE SALE,DE,DEED
77540751,0019B00222000000,"1005-1007 WYMORE ST, PITTSBURGH, PA 15220",1005, -1007,,WYMORE,ST,,,PITTSBURGH,PA,15220,47,Pittsburgh,120,20th Ward - PITTSBURGH,2016-11-14,2016-11-13,5000,16605,193,37,ESTATE SALE,GW,GENERAL WARRANTY
77540924,0054S00222000000,"811 LILAC ST, PITTSBURGH, PA 15217",811, ,,LILAC,ST,,,PITTSBURGH,PA,15217,47,Pittsburgh,115,15th Ward - PITTSBURGH,2016-11-14,2016-11-10,179000,16604,257,37,ESTATE SALE,DE,DEED
77541024,0088A00350000000,"4160 MURRAY AVE, PITTSBURGH, PA 15217",4160, ,,MURRAY,AVE,,,PITTSBURGH,PA,15217,47,Pittsburgh,115,15th Ward - PITTSBURGH,2016-11-15,2016-10-27,193300,16606,44,37,ESTATE SALE,DE,DEED
77541144,0088A00347000000,"1009-1011 LILAC ST, PITTSBURGH, PA 15217",1009, -1011,,LILAC,ST,,,PITTSBURGH,PA,15217,47,Pittsburgh,115,15th Ward - PITTSBURGH,2016-11-15,2016-10-27,150000,16606,49,37,ESTATE SALE,DE,DEED
77542108,0052B00098051400,"5 BAYARD RD, UNIT 514, PITTSBURGH, PA 15213",5, ,,BAYARD,RD,UNIT,514,PITTSBURGH,PA,15213,47,Pittsburgh,107,7th Ward - PITTSBURGH,2016-11-30,2016-11-23,126000,16621,373,37,ESTATE SALE,FD,FIDUCIARY DEED
77542212,0062S00054000000,"736 ROSSMORE AVE, PITTSBURGH, PA 15226",736, ,,ROSSMORE,AVE,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,2016-12-01,2016-11-29,84000,16624,172,37,ESTATE SALE,DE,DEED
77542698,0006M00064000000,"1005 GRANDVIEW AVE, PITTSBURGH, PA 15211",1005, ,,GRANDVIEW,AVE,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,2016-12-08,2016-12-08,290000,16632,459,37,ESTATE SALE,SW,SPECIAL WARRANTY
77543337,0061P00164000000,"2299 WHITED ST, PITTSBURGH, PA 15226",2299, ,,WHITED,ST,,,PITTSBURGH,PA,15226,47,Pittsburgh,132,32nd Ward - PITTSBURGH,2016-12-13,2016-12-13,40000,16637,129,37,ESTATE SALE,DE,DEED
77543594,0095H00226000000,"132 DUFFLAND ST, PITTSBURGH, PA 15210",132, ,,DUFFLAND,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2016-12-19,2016-12-16,21000,16642,554,37,ESTATE SALE,DE,DEED
77544775,0097B00044000000,"2911 KNOWLSON AVE, PITTSBURGH, PA 15226",2911, ,,KNOWLSON,AVE,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,2016-12-29,2016-12-23,118000,16654,125,37,ESTATE SALE,DE,DEED
77547042,0087J00234000000,"1025 MIRROR ST, PITTSBURGH, PA 15217",1025, ,,MIRROR,ST,,,PITTSBURGH,PA,15217,47,Pittsburgh,115,15th Ward - PITTSBURGH,2016-06-28,2016-06-22,120000,16440,399,37,ESTATE SALE,DE,DEED
77547238,0139A00010000000,"1627 BARBADOES AVE, PITTSBURGH, PA 15226",1627, ,,BARBADOES,AVE,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,2016-09-23,2016-09-21,96000,16547,367,37,ESTATE SALE,DE,DEED
77548231,0086P00150100900,"5600 MUNHALL RD, UNIT 1009, PITTSBURGH, PA 15217",5600, ,,MUNHALL,RD,UNIT,1009,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2016-12-01,2016-11-30,237000,16622,471,37,ESTATE SALE,DE,DEED
77548679,0086P00150050200,"5600 MUNHALL RD, UNIT 502, PITTSBURGH, PA 15217",5600, ,,MUNHALL,RD,UNIT,502,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2017-01-31,2017-01-05,185000,16685,168,37,ESTATE SALE,DE,DEED
77548700,0086A00150000000,"1324 INVERNESS AVE, PITTSBURGH, PA 15217",1324, ,,INVERNESS,AVE,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2017-01-31,2017-01-13,785000,16685,76,37,ESTATE SALE,DE,DEED
77548819,0126J00315000000,"6648 WILKINS AVE, PITTSBURGH, PA 15217",6648, ,,WILKINS,AVE,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2017-01-19,2017-01-13,273000,16673,547,37,ESTATE SALE,GW,GENERAL WARRANTY
77549384,0045H00019000000,"805 MAGINN ST, PITTSBURGH, PA 15214",805, ,,MAGINN,ST,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,2017-01-26,2016-12-31,15000,16680,316,37,ESTATE SALE,GW,GENERAL WARRANTY
77549699,0020R00267000000,"200 MARLOW ST, PITTSBURGH, PA 15220",200, ,,MARLOW,ST,,,PITTSBURGH,PA,15220,47,Pittsburgh,120,20th Ward - PITTSBURGH,2017-02-08,2017-01-27,10000,16693,68,37,ESTATE SALE,DE,DEED
77550012,0022K00277000000,"1410 N FRANKLIN ST, PITTSBURGH, PA 15233",1410, ,N,FRANKLIN,ST,,,PITTSBURGH,PA,15233,47,Pittsburgh,121,21st Ward - PITTSBURGH,2017-02-15,2017-02-01,24000,16699,586,37,ESTATE SALE,DE,DEED
77552136,0137A00029000000,"48 MAYTIDE ST, PITTSBURGH, PA 15227",48, ,,MAYTIDE,ST,,,PITTSBURGH,PA,15227,47,Pittsburgh,129,29th Ward - PITTSBURGH,2017-03-02,2017-02-28,60000,16714,16714,37,ESTATE SALE,DE,DEED
77553161,0050K00150000000,"5110 BROAD ST, PITTSBURGH, PA 15224",5110, ,,BROAD,ST,,,PITTSBURGH,PA,15224,47,Pittsburgh,110,10th Ward - PITTSBURGH,2017-03-23,2017-03-20,80000,16735,503,37,ESTATE SALE,FD,FIDUCIARY DEED
77553467,0087C00242000000,"5841 PHILLIPS AVE, PITTSBURGH, PA 15217",5841, ,,PHILLIPS,AVE,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2017-03-28,2017-03-10,615000,16740,321,37,ESTATE SALE,DE,DEED
77553948,0060C00225000000,"109 BIRMINGHAM AVE, PITTSBURGH, PA 15210",109, ,,BIRMINGHAM,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2017-03-21,2017-03-15,41454,16732,427,37,ESTATE SALE,DE,DEED
77554320,0049L00156000000,"4207 POST ST, PITTSBURGH, PA 15201",4207, ,,POST,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,109,9th Ward - PITTSBURGH,2017-04-04,2017-03-31,155000,16747,295,37,ESTATE SALE,DE,DEED
77554357,0116K00251000000,"422 VENTURE ST, PITTSBURGH, PA 15214",422, ,,VENTURE,ST,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,2017-03-30,2017-03-17,97000,16743,290,37,ESTATE SALE,DE,DEED
77554552,0010J00157000000,"637 ELMORE ST, PITTSBURGH, PA 15219",637, ,,ELMORE,ST,,,PITTSBURGH,PA,15219,47,Pittsburgh,105,5th Ward - PITTSBURGH,2017-04-05,2017-03-22,50000,16750,30,37,ESTATE SALE,DE,DEED
77555226,0174A00192000000,"7052 KEDRON ST, PITTSBURGH, PA 15208",7052, ,,KEDRON,ST,,,PITTSBURGH,PA,15208,47,Pittsburgh,113,13th Ward - PITTSBURGH,2017-04-10,2017-04-05,28500,16754,216,37,ESTATE SALE,SW,SPECIAL WARRANTY
77556692,0176E00110000000,"620 EAST END AVE, PITTSBURGH, PA 15221",620, ,,EAST END,AVE,,,PITTSBURGH,PA,15221,47,Pittsburgh,114,14th Ward - PITTSBURGH,2017-04-18,2017-04-17,250000,16765,21,37,ESTATE SALE,DE,DEED
77557219,0003M00362000200,"136 S 12TH ST, PITTSBURGH, PA 15203",136, ,S,12TH,ST,,,PITTSBURGH,PA,15203,47,Pittsburgh,117,17th Ward - PITTSBURGH,2017-05-02,2017-04-27,128040,16780,325,37,ESTATE SALE,DE,DEED
77558264,0076E00282000000,"3318 HARBISON ST, PITTSBURGH, PA 15212",3318, ,,HARBISON,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,2017-05-10,2017-05-08,128500,16790,35,37,ESTATE SALE,DE,DEED
77558393,0029C00294000000,"3 EDITH PL, PITTSBURGH, PA 15213",3, ,,EDITH,PL,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2017-05-10,2017-04-20,109000,16789,479,37,ESTATE SALE,DE,DEED
77558503,0027H00117110400,"220 N DITHRIDGE ST, UNIT 1104, PITTSBURGH, PA 15213",220, ,N,DITHRIDGE,ST,UNIT,1104,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2017-05-09,2017-05-09,318000,16789,153,37,ESTATE SALE,DE,DEED
77558778,0003F00086000000,"500 BINGHAM ST, PITTSBURGH, PA 15203",500, ,,BINGHAM,ST,,,PITTSBURGH,PA,15203,47,Pittsburgh,117,17th Ward - PITTSBURGH,2017-05-15,2017-05-12,125000,16797,48,37,ESTATE SALE,DE,DEED
77559232,0129D00046000000,"1270 COMMERCIAL ST, PITTSBURGH, PA 15218",1270, ,,COMMERCIAL,ST,,,PITTSBURGH,PA,15218,47,Pittsburgh,114,14th Ward - PITTSBURGH,2017-05-15,2017-05-15,172500,16797,423,37,ESTATE SALE,DE,DEED
77559596,0080H00137000000,"5214 HOLMES ST, PITTSBURGH, PA 15201",5214, ,,HOLMES,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,110,10th Ward - PITTSBURGH,2017-05-26,2017-05-24,170000,16809,395,37,ESTATE SALE,DE,DEED
77560740,0127P00112000000,"6703 FOREST GLEN RD, PITTSBURGH, PA 15217",6703, ,,FOREST GLEN,RD,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2017-06-06,2017-06-05,365000,16821,503,37,ESTATE SALE,DE,DEED
77561155,0025F0017700A200,"2901 SMALLMAN ST, UNIT 2A, PITTSBURGH, PA 15201",2901, ,,SMALLMAN,ST,UNIT,2A,PITTSBURGH,PA,15201,47,Pittsburgh,106,6th Ward - PITTSBURGH,2017-05-04,2017-04-20,415000,16783,292,37,ESTATE SALE,DE,DEED
77561755,0082E00298000000,"1139 CHISLETT ST, PITTSBURGH, PA 15206",1139, ,,CHISLETT,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,110,10th Ward - PITTSBURGH,2017-06-14,2017-05-31,135000,16832,208,37,ESTATE SALE,DE,DEED
77561942,0138J00043000000,"2533 HOMEHURST AVE, PITTSBURGH, PA 15234",2533, ,,HOMEHURST,AVE,,,PITTSBURGH,PA,15234,47,Pittsburgh,132,32nd Ward - PITTSBURGH,2017-06-07,2017-06-05,43750,16824,511,37,ESTATE SALE,FD,FIDUCIARY DEED
77562500,0114M00239000000,"1200 BENTON AVE, PITTSBURGH, PA 15212",1200, ,,BENTON,AVE,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,2017-06-20,2017-06-13,119000,16837,351,37,ESTATE SALE,DE,DEED
77562547,0176N00192000000,"925 LACLAIR ST, PITTSBURGH, PA 15218",925, ,,LACLAIR,ST,,,PITTSBURGH,PA,15218,47,Pittsburgh,114,14th Ward - PITTSBURGH,2017-06-19,2017-06-01,350000,16835,475,37,ESTATE SALE,DE,DEED
77562550,0121L00042000000,"6901 STANDISH ST, PITTSBURGH, PA 15206",6901, ,,STANDISH,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,110,10th Ward - PITTSBURGH,2017-06-19,2017-06-09,175000,16835,530,37,ESTATE SALE,DE,DEED
77562740,0087J00040000000,"3761-3769 BEECHWOOD BLVD, PITTSBURGH, PA 15217",3761, -3769,,BEECHWOOD,BLVD,,,PITTSBURGH,PA,15217,47,Pittsburgh,115,15th Ward - PITTSBURGH,2017-06-21,2017-04-24,400000,16840,88,37,ESTATE SALE,DE,DEED
77562959,0059N00068000000,"225 HORNADAY RD, PITTSBURGH, PA 15210",225, ,,HORNADAY,RD,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2017-06-20,2017-06-16,84900,16837,407,37,ESTATE SALE,DE,DEED
77562979,0116E00299000000,"28 RICHEY AVE, PITTSBURGH, PA 15214",28, ,,RICHEY,AVE,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,2017-06-22,2017-06-16,159900,16841,483,37,ESTATE SALE,DE,DEED
77563032,0129A00107000000,"1249 FAIRSTEAD LN, PITTSBURGH, PA 15217",1249, ,,FAIRSTEAD,LN,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2017-06-16,2017-06-16,540000,16835,448,37,ESTATE SALE,DE,DEED
77563092,0042E00180000000,"904 MOYER ST, PITTSBURGH, PA 15204",904, ,,MOYER,ST,,,PITTSBURGH,PA,15204,47,Pittsburgh,120,20th Ward - PITTSBURGH,2017-06-16,2017-06-08,112000,16835,291,37,ESTATE SALE,DE,DEED
77563264,0023E00256000B00,"1534 MONTEREY ST, PITTSBURGH, PA 15212",1534, ,,MONTEREY,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,125,25th Ward - PITTSBURGH,2017-06-26,2017-06-12,349000,16844,132,37,ESTATE SALE,DE,DEED
77563788,0094B00264000000,"430 SPENCER AVE, PITTSBURGH, PA 15227",430, ,,SPENCER,AVE,,,PITTSBURGH,PA,15227,47,Pittsburgh,129,29th Ward - PITTSBURGH,2017-06-26,2017-06-14,92500,16844,478,37,ESTATE SALE,DE,DEED
77564624,0045E00074000000,"1428 WOODLAND AVE, PITTSBURGH, PA 15212",1428, ,,WOODLAND,AVE,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,2017-07-12,2017-06-26,98000,16863,216,37,ESTATE SALE,DE,DEED
77564730,0075D00270000000,"3544 GERBER AVE, PITTSBURGH, PA 15212",3544, ,,GERBER,AVE,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,2017-07-12,2017-07-11,129900,16862,545,37,ESTATE SALE,DE,DEED
77564740,0086A00147000000,"1330 INVERNESS AVE, PITTSBURGH, PA 15217",1330, ,,INVERNESS,AVE,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2017-06-30,2017-06-21,727000,16852,346,37,ESTATE SALE,DE,DEED
77564754,0075C00274000000,"1505 DAVIS AVE, PITTSBURGH, PA 15212",1505, ,,DAVIS,AVE,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,2017-07-05,2017-06-30,134900,16855,89,37,ESTATE SALE,DE,DEED
77564755,0095R00026000000,"2329 SPOKANE AVE, PITTSBURGH, PA 15210",2329, ,,SPOKANE,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2017-07-05,2017-06-30,90000,16855,142,37,ESTATE SALE,DE,DEED
77565700,0052G00065000000,"826 AMBERSON AVE, PITTSBURGH, PA 15232",826, ,,AMBERSON,AVE,,,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,2017-07-17,2017-07-06,1900000,16869,115,37,ESTATE SALE,DE,DEED
77567368,0086R00054050700,"5715 BEACON ST, UNIT 507, PITTSBURGH, PA 15217",5715, ,,BEACON,ST,UNIT,507,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2017-07-20,2017-07-18,159000,16873,491,37,ESTATE SALE,DE,DEED
77567551,0051B00072000000,"5008 FRIENDSHIP AVE, PITTSBURGH, PA 15224",5008, ,,FRIENDSHIP,AVE,,,PITTSBURGH,PA,15224,47,Pittsburgh,108,8th Ward - PITTSBURGH,2017-08-09,2017-08-03,199900,16897,537,37,ESTATE SALE,DE,DEED
77567692,0185M00046000000,"5382 OLLIE ST, PITTSBURGH, PA 15207",5382, ,,OLLIE,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,131,31st Ward - PITTSBURGH,2017-08-08,2017-08-05,100000,16894,476,37,ESTATE SALE,DE,DEED
77568892,0020L00224000000,"1026 UVILLA ST, PITTSBURGH, PA 15220",1026, ,,UVILLA,ST,,,PITTSBURGH,PA,15220,47,Pittsburgh,120,20th Ward - PITTSBURGH,2017-08-18,2017-08-16,30000,16911,173,37,ESTATE SALE,DE,DEED
77569095,0134B00300000000,"35 SLATE ST, PITTSBURGH, PA 15207",35, ,,SLATE,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,131,31st Ward - PITTSBURGH,2017-08-28,2017-08-16,24000,16920,219,37,ESTATE SALE,DE,DEED
77569194,0024G00133000000,"1338 TRUAX WAY, PITTSBURGH, PA 15212",1338, ,,TRUAX,WAY,,,PITTSBURGH,PA,15212,47,Pittsburgh,124,24th Ward - PITTSBURGH,2017-08-21,2017-08-10,20000,16912,243,37,ESTATE SALE,DE,DEED
77569678,0045P00015000000,"1121 SUCCESS ST, PITTSBURGH, PA 15212",1121, ,,SUCCESS,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,121,21st Ward - PITTSBURGH,2017-08-21,2017-08-19,17500,16913,393,37,ESTATE SALE,DE,DEED
77569679,0004A00018000000,"303 LABELLE ST, PITTSBURGH, PA 15211",303, ,,LABELLE,ST,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,2017-08-17,2017-07-21,125000,16908,478,37,ESTATE SALE,FD,FIDUCIARY DEED
77569751,0036G00162000000,"1218 CARNAHAN RD, PITTSBURGH, PA 15216",1218, ,,CARNAHAN,RD,,,PITTSBURGH,PA,15216,47,Pittsburgh,120,20th Ward - PITTSBURGH,2017-08-21,2017-08-14,100000,16912,512,37,ESTATE SALE,DE,DEED
77569978,0016S00170000000,"1314 LETTIE HILL ST, PITTSBURGH, PA 15216",1314, ,,LETTIE HILL,ST,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,2017-08-29,2017-08-23,74900,16922,23,37,ESTATE SALE,DE,DEED
77570243,0083H00233000000,"821 HEBERTON ST, PITTSBURGH, PA 15206",821, ,,HEBERTON,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,111,11th Ward - PITTSBURGH,2017-09-01,2017-08-31,314100,16928,550,37,ESTATE SALE,DE,DEED
77570330,0050M00209000000,"5434 HILLCREST ST, PITTSBURGH, PA 15206",5434, ,,HILLCREST,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,111,11th Ward - PITTSBURGH,2017-08-30,2017-08-23,52000,16924,360,37,ESTATE SALE,DE,DEED
77570501,0040S00206000000,"1944 DALE ST, PITTSBURGH, PA 15205",1944, ,,DALE,ST,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,2017-08-30,2017-08-29,132000,16924,380,37,ESTATE SALE,DE,DEED
77570559,0126C00217000000,"6919 PENN AVE, PITTSBURGH, PA 15208",6919, ,,PENN,AVE,,,PITTSBURGH,PA,15208,47,Pittsburgh,114,14th Ward - PITTSBURGH,2017-08-30,2017-08-18,307000,16924,530,37,ESTATE SALE,DE,DEED
77570698,0052J00300000000,"4626-4628 WINTHROP ST, PITTSBURGH, PA 15213",4626, -4628,,WINTHROP,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2017-08-28,2017-08-25,323300,16920,556,37,ESTATE SALE,DE,DEED
77570784,0010G00076000000,"2600 WEBSTER AVE, PITTSBURGH, PA 15219",2600, ,,WEBSTER,AVE,,,PITTSBURGH,PA,15219,47,Pittsburgh,105,5th Ward - PITTSBURGH,2017-09-15,2017-09-14,43000,16943,198,37,ESTATE SALE,DE,DEED
77570858,0091M00352000000,"4527 HOMERIDGE DR, HOMESTEAD, PA 15120",4527, ,,HOMERIDGE,DR,,,HOMESTEAD,PA,15120,47,Pittsburgh,131,31st Ward - PITTSBURGH,2017-09-08,2017-08-25,122000,16935,287,37,ESTATE SALE,DE,DEED
77571440,0035C00098000000,"1412 DAGMAR AVE, PITTSBURGH, PA 15216",1412, ,,DAGMAR,AVE,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,2017-09-07,2017-08-21,112000,16934,317,37,ESTATE SALE,DE,DEED
77572336,0049R00151000000,"4039 HOWLEY ST, PITTSBURGH, PA 15224",4039, ,,HOWLEY,ST,,,PITTSBURGH,PA,15224,47,Pittsburgh,109,9th Ward - PITTSBURGH,2017-09-21,2017-09-06,215500,16950,58,37,ESTATE SALE,DE,DEED
77573120,0084N00248000000,"644 MARYLAND AVE, PITTSBURGH, PA 15232",644, ,,MARYLAND,AVE,,,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,2017-10-03,2017-09-20,500000,16963,124,37,ESTATE SALE,DE,DEED
77573567,0076E00252000000,"3347 BRIGHTON RD, PITTSBURGH, PA 15212",3347, ,,BRIGHTON,RD,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,2017-09-11,2017-08-18,10000,16936,330,37,ESTATE SALE,DE,DEED
77573582,0086E00340000300,"5545 FORBES AVE, UNIT C, PITTSBURGH, PA 15217",5545, ,,FORBES,AVE,UNIT,C,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2017-09-26,2017-09-22,421000,16953,576,37,ESTATE SALE,DE,DEED
77573686,0163F00184000000,"4443 CHERRYLAND ST, PITTSBURGH, PA 15214",4443, ,,CHERRYLAND,ST,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,2017-09-08,2017-09-01,139500,16934,579,37,ESTATE SALE,FD,FIDUCIARY DEED
77573969,0028P00126041200,"3208 KENNETT SQ, PITTSBURGH, PA 15213",3208, ,,KENNETT,SQ,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2017-10-10,2017-09-30,155750,16969,56,37,ESTATE SALE,DE,DEED
77574340,0085A00116020500,"5619 KENTUCKY AVE, UNIT 205, PITTSBURGH, PA 15232",5619, ,,KENTUCKY,AVE,UNIT,205,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,2017-10-04,2017-10-03,189500,16964,156,37,ESTATE SALE,FD,FIDUCIARY DEED
77574418,0059N00173000000,"2045 REDROSE AVE, PITTSBURGH, PA 15210",2045, ,,REDROSE,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2017-09-29,2017-08-04,95000,16959,188,37,ESTATE SALE,DE,DEED
77574494,0086G00197003500,"1660 MURRAY AVE, UNIT 35, PITTSBURGH, PA 15217",1660, ,,MURRAY,AVE,UNIT,35,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2017-10-16,2017-09-14,402500,16975,525,37,ESTATE SALE,DE,DEED
77575280,0061K00154000000,"2275 LYNNBROOK AVE, PITTSBURGH, PA 15226",2275, ,,LYNNBROOK,AVE,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,2017-10-16,2017-10-12,123500,16976,34,37,ESTATE SALE,DE,DEED
77575317,0085P00041000000,"1326 WIGHTMAN ST, PITTSBURGH, PA 15217",1326, ,,WIGHTMAN,ST,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2017-10-17,2017-10-09,175008,16977,253,37,ESTATE SALE,DE,DEED
77575495,0052D00056000000,"5317 PEMBROKE PL, PITTSBURGH, PA 15232",5317, ,,PEMBROKE,PL,,,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,2017-10-25,2017-10-13,558000,16990,580,37,ESTATE SALE,DE,DEED
77575566,0010H00130000000,"553 FRANCIS ST, PITTSBURGH, PA 15219",553, ,,FRANCIS,ST,,,PITTSBURGH,PA,15219,47,Pittsburgh,105,5th Ward - PITTSBURGH,2017-10-16,2017-10-05,40000,16977,10,37,ESTATE SALE,DE,DEED
77575906,0027E00172000000,"3057 CENTRE AVE, PITTSBURGH, PA 15219",3057, ,,CENTRE,AVE,,,PITTSBURGH,PA,15219,47,Pittsburgh,105,5th Ward - PITTSBURGH,2017-10-20,2017-10-13,45000,16984,288,37,ESTATE SALE,SW,SPECIAL WARRANTY
77576332,0062F00060000000,"2438 VODELI ST, PITTSBURGH, PA 15216",2438, ,,VODELI,ST,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,2017-11-03,2017-10-25,83000,17002,401,37,ESTATE SALE,DE,DEED
77576334,0033N00065000000,"416 CAMFIELD ST, PITTSBURGH, PA 15210",416, ,,CAMFIELD,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,118,18th Ward - PITTSBURGH,2017-11-02,2017-10-26,100000,17001,380,37,ESTATE SALE,DE,DEED
77576592,0049G00198000000,"0 44TH ST, PITTSBURGH, PA 15201",0, ,,44TH,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,109,9th Ward - PITTSBURGH,2017-11-01,2017-10-31,112500,16999,391,37,ESTATE SALE,DE,DEED
